
12.972408555034463,79.15230559883639
15.021197314557782,78.99609267711641
14.72388593064458,77.45800673961641
15.868355237412086,78.64453017711641
15.741503444961637,76.62304580211641
12.772660225751074,79.15908571802576
12.112660225751074,79.16908571802576
12.172660225751074,79.15608571802576
12.272660225751074,79.15968571802576
12.372660225751074,79.15906571802576
12.872660225751074,79.14908571802576
12.572660225751074,79.13908571802576
15.995127246261523,76.0957020521164
12.972698908914731,79.15925716559003
12.972698908914731,79.15925716559003
12.972698908914731,79.15925716559003
12.972698908914731,79.15925716559003
12.972698908914731,79.15925716559003
12.972698908914731,79.15925716559003
12.972698908914731,79.15925716559003
12.972795370893017,79.15906713613931
12.972773242161015,79.15907204098676
12.972773242161015,79.15907204098676
12.972773242161015,79.15907204098676
